MTGDATE,RESID
2007-10-01,-0.2864884116276618
2007-11-01,0.0
2007-12-01,-0.0650349211220223
2008-01-01,-0.4464170695440613
2008-02-01,0.0
2008-03-01,-0.5268268065876841
2008-04-01,-0.20964097153374975
2008-05-01,0.0
2008-06-01,-0.4271879267874945
2008-07-01,0.0
2008-08-01,0.10638958364106132
2008-09-01,-0.02068979646907483
2008-10-01,0.05520408213225658
2008-11-01,0.0
2008-12-01,-0.12579249952338367
2009-01-01,0.2610477956533424
2009-02-01,0.0
2009-03-01,0.4909862450262885
2009-04-01,-0.21721843111004396
2009-05-01,0.0
2009-06-01,-0.06989999464847892
2009-07-01,0.0
2009-08-01,-0.017051888866082443
2009-09-01,-0.23582463803869444
2009-10-01,0.0
2009-11-01,-0.06331134573154792
2009-12-01,0.4344531020184963
2010-01-01,-0.1632232410236673
2010-02-01,0.0
2010-03-01,0.23773223337793123
2010-04-01,0.08159150183750723
2010-05-01,0.0
2010-06-01,0.06617840031712136
2010-07-01,0.0
2010-08-01,0.04970707383562836
2010-09-01,0.11524061083003814
2010-10-01,0.0
2010-11-01,0.06832613789227321
2010-12-01,0.0035161016062680156
2011-01-01,-0.09644516563330063
2011-02-01,0.0
2011-03-01,0.12652012683611358
2011-04-01,0.06388904183371008
2011-05-01,0.0
2011-06-01,0.21545710979355115
2011-07-01,0.0
2011-08-01,0.023404076400619894
2011-09-01,0.11282883658519025
2011-10-01,0.0
2011-11-01,-0.12481180402992079
2011-12-01,-0.13426688755089336
2012-01-01,0.043512210848413974
2012-02-01,0.0
2012-03-01,0.16117895153342554
2012-04-01,-0.018402742600802602
2012-05-01,0.0
2012-06-01,0.24801708859193144
2012-07-01,0.0
2012-08-01,0.07717177084439464
2012-09-01,-0.028394715647234364
2012-10-01,-0.02042355273736647
2012-11-01,0.0
2012-12-01,0.10973598374604684
2013-01-01,-0.017750866581361463
2013-02-01,0.0
2013-03-01,0.03614341547603715
2013-04-01,0.0
2013-05-01,0.27579568870215904
2013-06-01,0.24000323517184974
2013-07-01,-0.4682174249743099
2013-08-01,0.0
2013-09-01,-0.19955889046461564
2013-10-01,-0.05365201906421821
2013-11-01,0.0
2013-12-01,-0.18573809586242016
2014-01-01,-0.3521497620569389
2014-02-01,0.0
2014-03-01,-0.05686705815498891
2014-04-01,-0.3690727811779455
2014-05-01,0.0
